idx,title,desc,org_link,pDate
533,&quot;재벌 금융사의 의미 없는 최대주주 찾기 막는다&quot;,예컨대 삼성생명의 경우 앞서 오랜 지병으로 경영 결정이 어려웠던 고(故) <b>이건희</b> 회장이 최다출자자 1인으로 심사를 받아와 지속적인 논란거리로 부상하기도 했다. 이와 관련해 이 의원은 &quot;이번 법안 개정은 금융회사... ,,2021-02-10 13:15:00
534,"[뉴스후]네이버-카카오-엔씨, 창업자 '카리스마' 사라지면 '국민기업' 되나","기부금액이 단군이래 최다규모다 보니 &quot;삼성전자 <b>이건희</b> 회장도 생전에 못한 일, 혹은 안한 일을 김범수 의장이 한다&quot;며 크게 환영하는 양상입니다. 김 의장이 가족기업 케이큐브홀딩스를 통해 카카오 주식 일부를... ",,2021-02-10 11:48:00
535,[Who Is ?] 서정진 셀트리온 회장,"1위는 141억 달러의 재산을 보유한 <b>이건희</b> 삼성전자 회장이 차지했고 2위는 김정주 NXC 대표이사(63억 달러)이다. 서정진은 2020년 9월30일 기준으로 셀트리온홀딩스 지분 95.51%, 셀트리온스킨큐어 지분 70.23... ",,2021-02-10 10:25:00
536,현대경영 창간 55주년 ESG 경영 50인 특대호,CONTENTS 머리글 Prologue 제 1부 유일한 유한양행 창업자 <b>이건희</b> 삼성그룹 전 회장 정주영 현대그룹 창업자 제... 크기 <b>이건희</b> 삼성그룹 전 회장 퇴계 이황(退溪 李滉) 선생은 국력을 키우기 위해 오늘날 고속도로의... ,,2021-02-10 09:22:00
537,"카카오 김범수 기부금, 기부금 1위 삼성전자 대비 17.5배","<b>이건희</b> 삼성전자 전 회장 가족과 삼성그룹도 총 8100억원을 기부했다. 이중 절반(4500억원) 가량은 삼성<b>이건희</b>장학재단(<b>이건희</b> 회장 1300억원, 이재용 상무 1100억원, 계열사 2100억원)에 기부했고, 이 회장 및 재용씨의... ",,2021-02-10 08:10:00
538,[뉴스해설] 신선한 ‘통 큰’ 기부 약속…“노력 이상의 부는 덤”,2008년 삼성 비자금 특검 당시 <b>이건희</b> 삼성그룹 회장은 4조 원대 차명 재산이 드러나자 1조 원 정도를 사회에 환원하겠다고 약속했고 2007년 회사자금 횡령 혐의로 재판을 받던 정몽구 현대차 회장도 형량을 낮추기 위해 1조... ,,2021-02-10 08:03:00
539,"&quot;영업익 2배↑, 성과급은 왜 그대로?&quot;…불지핀 MZ세대","'성과가 있는 곳에 보상이 있다'는 고(故) <b>이건희</b> 삼성전자 회장의 경영 철학에 따라 'PS'(Profit Sharing·초과이익분배금, 현 OPI) 제도가 도입됐다. 최근 SK하이닉스에서 시작된 논란으로 일각에서 성과급에 대한 근본적인... ",,2021-02-10 06:00:00
540,"&quot;카카오 김범수 기부금, 삼성전자 기부금 대비 17.5배 많아&quot;(종합)","<b>이건희</b> 삼성전자 전 회장 가족과 삼성그룹도 총 8100억원을 기부했다. 이중 절반(4500억원) 가량은 삼성<b>이건희</b>장학재단(<b>이건희</b> 회장 1300억원, 이재용 상무 1100억원, 계열사 2100억원)에 기부했고, 이 회장 및 재용씨의... ",,2021-02-10 00:00:00
541,2월 10일 알림,지난해 별세한 고 <b>이건희</b> 삼성그룹 회장이 설립해 2002년부터 국외 유학생 지원을 해왔으나 2015년 선발을 중단했고 그 이전 뽑힌 마지막 장학생들이 최근 박사과정을 마친 데 따른 것이다. 저소득층이나 소외계층을... ,,2021-02-09 22:37:00
542,"[사사건건] “재산 절반 기부” 카카오 김범수, ‘선한 영향력’이냐, ‘승계...","고 <b>이건희</b> 회장, 아버지가 4.18%, 그리고 삼성전자의 지분이 워낙 없으니 모회사를 따져보니 모회사 1위가 삼성생명, 삼성생명 지분도 없어요. 그 위에를 따져보니 삼성물산이에요. ◎박찬형 그렇죠. ▼이인철 그런데... ",,2021-02-09 21:07:00
543,"‘故<b>이건희</b> 회장 설립’ 삼성장학회, 19년 만에 사업 종료",고(故) <b>이건희</b> 삼성그룹 회장이 설립한 삼성장학회가 설립 19년만에 사업을 종료한다. 재계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 마무리한다고 공지했다. 삼성은 글로벌 인재 육성을 목적으로... ,,2021-02-09 20:55:00
544,[미오 사설] 언론으로서 품위를 지키는 일,<b>이건희</b> 회장이 사망했을 당시에도 수년 전부터 나돌았던 '어느 갑부의 편지'라는 제목의 글이 인터넷에 확산됐는데 '수법' 비슷한 지라시였다. 물론 언론은 이재용 가짜 편지에 속지 않았지만 그 내용을 상세히 소개했다.... ,,2021-02-09 20:32:00
545,"재계 ‘인재 육성의 등대’ 삼성장학회, 역사 속으로",설립 19년 만에 공식 해산…대 잇는 ‘인재 경영’ 고 <b>이건희</b> 삼성전자 회장이 설립해 국내 재계에‘인재 육성’의 길을 제시해왔던 삼성장학회가 해산한다. 설립 19년 만의 일이다. 고<b>이건희</b>삼성전자회장... ,,2021-02-09 19:43:00
546,日언론 &quot;이재용 없는 삼성…중국의 그림자 드리운다&quot;,"이어서 &quot;고 <b>이건희</b> 회장은 일찍이 '한국은 정치는 4류, 행정은 3류, 기업은 2류'라고 해외 출장지에서 언급해 당시 정권의 비위를 건드린 적이 있다&quot;며 &quot;삼성은 지금도 막강한 권력기구인 청와대와의 거리감을 고민하고... ",,2021-02-09 19:06:00
547,“글로벌 인재 육성”…‘<b>이건희</b> 뜻’ 담긴 삼성장학회 해산,"고(故) <b>이건희</b> 삼성전자 회장이 설립했던 삼성장학회(삼성<b>이건희</b>장학재단)가 19년 만에 공식적으로 해산한다. 9일 업계에 따르면 삼성장학회는 최근 장학 사업을 공식 마무리하고 해산하기로 결정하고, 관련 내용을... ",,2021-02-09 18:33:00
548,"&quot;故 <b>이건희</b> 회장 설립&quot;… 삼성장학회, 19년 만에 공식 해산","마지막 기수 장학생 박사 과정 마무리, 국내 우수 인재 지원은 계속 지난해 별세한 고(故) <b>이건희</b> 삼성그룹 회장이 인재 양성을 위해 세운 삼성장학회가 19년 만에 공식적으로 해산한다. 9일 재계에 따르면... ",,2021-02-09 18:28:00
549,‘故 <b>이건희</b> 회장 주도’ 삼성장학회 설립 19년 만에 사업 종료,고(故) <b>이건희</b> 삼성그룹 회장. 연합뉴스 지난해 별세한 고(故) <b>이건희</b> 삼성그룹 회장 주도로 설립돼 국내 인재 양성의 산실 역할을 한 삼성장학회가 장학 사업을 공식적으로 종료한다. 2002년 설립된 이후 19년만이다. 9일... ,,2021-02-09 18:01:00
550,<b>이건희</b> '인재육성'의 산실…삼성장학회 역사 속으로,지난해 별세한 <b>이건희</b> 삼성전자 회장 주도로 설립돼 인재 육성의 산실 역할을 한 삼성장학회가 역사 속으로... 이 회장은 2002년 자신의 이름을 따 현재의 삼성장학회인 ‘삼성<b>이건희</b>장학재단’을 설립했다. 2002년은... ,,2021-02-09 17:54:00
551,"<b>이건희</b> 회장 설립한 삼성장학회, 19년만에 장학사업 종료",고(故) <b>이건희</b> 삼성그룹 회장이 설립한 삼성장학회가 19년 만에 장학 사업을 종료한다.9일 삼성 등에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 마무리한다고 알렸다. 삼성장학회는 글로벌 인재 육성을 위해... ,,2021-02-09 17:22:00
552,"故 <b>이건희</b> 회장이 설립한 삼성장학회, 19년만에 공식 해산","고(故) <b>이건희</b> 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 장학 사업을 공식적으로 마무리한다. 9일 재계에 따르면, 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리하고 해산한다고 공지했다.... ",,2021-02-09 17:20:00
553,"삼성장학회, 19년 만에 사업 공식 종료",고(故) <b>이건희</b> 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 공식적으로 해산한다. 9일 업계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리하고 해산한다고 공지했다. 삼성은 2002년부터... ,,2021-02-09 17:07:00
554,"故 <b>이건희</b> 뜻 담긴 삼성장학회, 19년 만에 사업 종료",지난해 별세한 고(故) <b>이건희</b>(사진) 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 장학 사업을 공식적으로 종료한다. 9일 재계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리하고... ,,2021-02-09 17:05:00
555,"삼성장학회, 19년 만에 공식 해산",고(故) <b>이건희</b> 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 장학사업을 공식 종료한다.9일 재계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리하고 해산한다고 공지했다.삼성그룹은... ,,2021-02-09 17:05:00
556,[사사건건 플러스]① 카카오 김범수 “재산 절반 기부”…‘한국판 빌 게이츠...,"고 <b>이건희</b> 회장, 아버지가 4.18%, 그리고 삼성전자의 지분이 워낙 없으니 모회사를 따져보니 모회사 1위가 삼성생명, 삼성생명 지분도 없어요. 그 위에를 따져보니 삼성물산이에요. ◎박찬형 그렇죠. ▼이인철 그런데... ",,2021-02-09 16:51:00
557,"삼성장학회, 설립 19년 만에 공식 종료…소외계층 대상 사업 강화",고(故) <b>이건희</b> 삼성그룹 회장 주도로 설립했던 삼성장학회가 19년 만에 공식적으로 장학사업을 종료한다.... 삼성장학회는 인재 육성을 강조한 <b>이건희</b> 회장의 철학을 반영해 우리나라 미래를 이끌 우수한 글로벌... ,,2021-02-09 16:32:00
558,"故<b>이건희</b> 회장이 설립한 삼성장학회, 19년 만에 장학사업 종료",고(故) <b>이건희</b> 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 장학 사업을 공식 종료한다. 9일... 삼성장학재단은 지난해 별세한 <b>이건희</b> 회장이 우리나라 미래를 이끌 우수한 글로벌 인재를 육성한다는 취지로... ,,2021-02-09 16:30:00
559,"故<b>이건희</b> 뜻 담긴 삼성장학회, 19년 만에 장학사업 종료",고(故) <b>이건희</b> 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 장학 사업을 종료합니다. 재계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리하고 해산한다고 공지했습니다. 삼성은 한국의... ,,2021-02-09 16:26:00
560,[아침햇발] ‘성역’ 없는 한겨레 / 곽정수,"2007년 ‘삼성 비자금 의혹 사건 특종’은 <b>이건희</b> 회장의 기소로 이어졌다. 2015년 ‘삼성물산-제일모직 불공정합병 반대 보도’는 특종은 아니었지만, 그 못지않게 큰 의미가 있는 사례다. 다른 언론은 모두 삼성의 눈치를... ",,2021-02-09 16:25:00
561,"삼성장학회, 19년 만에 사업종료…다양한 사회공헌 활동 만든다","앞서 삼성은 지난 2002년 우수 인재 양성을 위해 국내 최대 규모 장학재단인 '삼성 <b>이건희</b> 장학재단'을 설립했다. 고(故) <b>이건희</b> 삼성그룹 회장과 이재용 삼성전자 부회장(당시 상무), 계열사 등이 공동 출연해 설립된... ",,2021-02-09 16:17:00
562,"삼성장학회, 19년 만에 장학 사업 공식 종료",고(故) <b>이건희</b> 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 장학 사업을 공식적으로 종료한다. 9일 업계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리하고 해산한다고 공지했다. 삼성은... ,,2021-02-09 16:16:00
563,"일본 언론의 삼성 걱정 “이재용 없는 삼성, 중국 그림자 드리운다”","중국 기술 유출 잇따라 “삼성 부흥의 시조 <b>이건희</b> 회장이 지난해 10월 별세하고, 장남이자 현재 삼성그룹... “글로벌 삼성, 국내 여론과 정치에 좌지우지” 이 신문은 고(故) <b>이건희</b> 삼성전자 회장이 ‘한국 정치는 4류... ",,2021-02-09 16:09:00
564,"삼성장학회, 설립 19년 만에 장학사업 공식종료",석유선 기자 stone@ajunews.com '인재론'을 강조한 고(故) <b>이건희</b> 삼성그룹 회장이 애정을 쏟았던 삼성장학회가... 학습을 돕는 방과후 프로그램인 ‘삼성 드림클래스’도 운영하고 있다. 故 <b>이건희</b> 삼성 회장 [사진=삼성 제공],,2021-02-09 16:09:00
565,"삼성-현대차, 깊은 1위 라이벌 관계…3세 경영서도 협업 불발",<b>이건희</b> 회장은 각별한 자동차 사랑으로 직접 사업 진출에 이르렀고 현대차도 LG반도체를 인수하며 맞불을 놓은 바 있다. 양사 대결 구도는 인수회사들의 부실화로 해소됐지만 이후에도 관계가 소원했던 것으로 알려졌다.... ,,2021-02-09 16:06:00
566,삼성장학회 '역사속으로',고(故) <b>이건희</b> 삼성그룹 회장이 애정을 쏟은 삼성장학회가 설립 19년 만에 장학 사업을 공식적으로 종료한다. 9일 재계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리한다고 공지했다. 삼성은 지난... ,,2021-02-09 15:59:00
567,"삼성장학회, 설립 19년 만에 장학사업 종료",지난해 별세한 고(故) <b>이건희</b> 삼성그룹 회장이 설립했던 삼성장학회가 설립 19년 만에 장학 사업을 공식적으로 종료한다. 9일 재계에 따르면 삼성장학회는 최근 회원들에게 장학 사업을 공식 마무리하고 해산한다고... ,,2021-02-09 15:50:00
568,‘대한국 수출규제’ 일본의 눈에도 삼성이 걱정스러웠나,신문은 “일본 반도체산업의 퇴조와 함께 삼성의 존재감이 커졌다”며 “일본 정부의 반도체 소재 수출규제로 일본의 공급업체들이 더욱 난처한 입장에 내몰리고 있다”고 지적했다.닛케이는 이 부회장의 아버지 <b>이건희</b>... ,,2021-02-09 15:17:00
569,"아모레 서경배 회장, 주식 증여에 맏딸 뺀 이유는?","고 홍진기 회장은 슬하에 4남 2녀를 뒀는데 장녀인 홍라희 전 리움미술관장은 고 <b>이건희</b> 삼성전자 회장의 부인이다. 따라서 이재용 삼성전자 부회장과 이부진 호텔신라 사장, 이서현 삼성복지재단 이사장은... ",,2021-02-09 15:11:00
570,묵은 갈등 해소 요원한 재계…청산은 언제쯤,"양사는 <b>이건희</b>, 정몽구 회장 세대에서 각각 자동차, 반도체 등 서로의 사업영역에 침범한 때부터 관계가 벌어졌다는 게 재계 관계자들의 전언이다. 재계에서는 비슷한 사례가 많다. 삼성만 해도 LG나 효성과는 소원하고... ",,2021-02-09 14:45:00
571,"[주식 고민 해결! 스탁 솔루션] &lt;동진세미켐&gt;, &lt;지놈앤컴퍼니&gt; 전화·문자·노...",(진행) 온인주 머니투데이방송 앵커 / 안신혜 머니투데이방송 앵커 (출연) 정희준 피네아빌투자 전문가 / <b>이건희</b> MTN W 전문가 실시간 전화상담 실시간 전화상담 실시간 문자상담 실시간 문자상담 실시간 문자상담 실시간... ,,2021-02-09 14:24:00
572,[단독] &quot;S급 인재 키우자&quot;…<b>이건희</b> 뜻 담겼던 삼성장학회 해산,지난해 별세한 고(故) <b>이건희</b> 삼성전자 회장 주도로 설립돼 국내 인재 육성의 산실 역할을 한... 이 회장은 2002년 자신의 이름을 따 현재의 삼성장학회인 '삼성<b>이건희</b>장학재단'을 설립했다. 2002년은 이 회장의... ,,2021-02-09 14:03:00
573,"'삼성' 붙으면 다 성과급 잔치?…전자 50%, 계열사는 12%","'성과가 있는 곳에 보상이 있다'는 고(故) <b>이건희</b> 삼성전자 회장의 경영 철학에 따라 'PS'(Profit Sharing·초과이익분배금, 현 OPI) 제도가 도입됐다. 최근 SK하이닉스에서 시작된 논란으로 일각에서 성과급에 대한 근본적인... ",,2021-02-09 14:00:00
574,“총수구속 삼성 뒤에… 기술 노리는 中 그림자 드리워져”,"고 <b>이건희</b> 삼성전자 회장이 “10년 후 삼성 대표 제품은 모두 사라진다”고 경고한 것도 중국 기업을 경계 대상으로 인지했기 때문이라고 분석했다. 니혼게이자이는 10일 ‘혁신을 갈망, 애증 관계 애플’ 제목의 세 번째... ",,2021-02-09 12:20:00
575,[뉴스앤이슈] 황희 인사청문회 '생활비 60만 원·본회의 불참 해외여행' 쟁점,역대 우리가 잘 기억하시다시피 상당히 통 큰 기부를 했던 삼성전자의 <b>이건희</b> 전 회장 같은 경우도 그렇습니다. 본인이 별도의 재단을 하나 만들었지 않습니까? 그런 식으로 아마 김범수 의장도 앞서 제가 한국판 빌게이츠... ,,2021-02-09 12:11:00
576,[아주 돋보기] 국내 CEO들의 사회 환원 활발... '노블레스 오블리주' 실천,"2006년 2월 삼성은 고(故) <b>이건희</b> 삼성 회장과 이재용 삼성 부회장, 계열사 등이 장학재단 기금으로 4500억원을 내놓기로 했다고 밝혔다. 이후 3개월 만에 삼성은 <b>이건희</b>‧이재용 부자가 보유한 주식 3700억원, 계열사... ",,2021-02-09 11:37:00
577,"[인터뷰투데이] 5조 원 '통 큰 기부' 계획 밝힌 김범수 카카오 의장, 배경은?","<b>이건희</b> 회장과 삼성그룹도 한 8100억 정도였었고. 그런데 이번은 5조 원대니까 이게 완전히 규모가, 사이즈가 다르지 않습니까? 그래서 더 많이 회자가 되고 있는 것 같습니다. 주로 대기업들이 재단을 통해서 이렇게... ",,2021-02-09 11:00:00
578,[이슈앤 직설] SK하이닉스發 성과급 논란…이익공유제 촉발시키나,고 <b>이건희</b> 회장의 '성과가 있는 곳에 보상이 있다'는 경영 철학이 바탕이 됐다고 합니다. 성과급제가 기업 성장에 기여 하는 바는 어느 정도로 판단할 수 있을까요? Q. 논란의 진원지인 SK하이닉스는 내년부터 초과이익... ,,2021-02-09 10:35:00
579,[여의도 클라쓰] 주택 공급 대책 수혜 기대 '신원종합개발'·실적 대비 저평가...,"소강상태&quot; <b>이건희</b> 전문가 &quot;시장 하락, 겁먹을 필요 없다&quot; ▶▶▶ #1. 매크로 클라쓰 - &quot;亞~ 잘 가는데! 韓숨만 나오네!&quot; 박진섭 전문가 &quot;새로운 도약을 위한 힘의 응집&quot; <b>이건희</b> 전문가 &quot;코스피ㆍ코스닥, 모두 시선을 돌려라!... ",,2021-02-09 09:12:00
580,"카카오 김범수 &quot;재산 절반 기부&quot;, 국내에서 사재로 兆 단위 기부는 처음 | 국...",<b>이건희</b> 삼성전자 전 회장 가족과 삼성그룹도 삼성<b>이건희</b>장학재단에 4500억원을 기부한 것을 포함해 주식 등으로 총 8100억원을 기부했다. SK그룹 총수 일가의 맏형인 최신원 SK네트웍스 회장은 27년간 사재를 털어 총... ,,2021-02-09 08:39:00
581,카카오 김범수 의장의 5조원 통큰 기부...기부 문화 달라지려나,"<b>이건희</b> 삼성전자 전 회장 가족과 삼성그룹도 총 8100억원을 기부했다. 이중 절반(4500억원) 가량은 삼성<b>이건희</b>장학재단(<b>이건희</b> 회장 1300억원, 이재용 상무 1100억원, 계열사 2100억원)에 기부했고, 이 회장 및 재용씨의... ",,2021-02-09 08:03:00
582,"카카오 김범수 의장, 역대급 기부 발표 계획에 재계 거물들 사례 '관심'(종합...","<b>이건희</b> 삼성전자 전 회장 가족과 삼성그룹도 총 8100억원을 기부했다. 이중 절반(4500억원) 가량은 삼성<b>이건희</b>장학재단(<b>이건희</b> 회장 1300억원, 이재용 상무 1100억원, 계열사 2100억원)에 기부했고, 이 회장 및 재용씨의... ",,2021-02-09 07:54:00
583,"[더벨]국민연금, 삼성생명에 적극적 주주권 '행사 안해'","지난해 <b>이건희</b> 회장이 사망하고 최근 이재용 삼성전자 부회장이 구속되는 등 지배구조 개편이 급물살을 타고 있다는 점에서 국민연금이 경영권 정리나 지분교환, 배당을 통한 상속재원 마련 등에 영향력을 행사할 거라는... ",,2021-02-09 07:53:00
584,IT 1세대의 5조 원 기부…재벌과 다른 길?,[이창민/한양대 경제학과 교수] &quot;젊은 세대들한테는 김범수 이해진이 옛날의 <b>이건희</b> 정주영이거든요. 그 사람들이 새로운 세대의 문화예요. 좀 더 나은 대안을 내주는 게 굉장히 중요하다고 봅니다.&quot; 하지만 아직은 더... ,,2021-02-09 07:40:00
585,&quot;카카오 김범수는 클라스가 다른 기부&quot;…재계 '기부왕' 또 있나,"<b>이건희</b> 삼성전자 전 회장 가족과 삼성그룹도 총 8100억원을 기부했다. 이중 절반(4500억원) 가량은 삼성<b>이건희</b>장학재단(<b>이건희</b> 회장 1300억원, 이재용 상무 1100억원, 계열사 2100억원)에 기부했고, 이 회장 및 재용씨의... ",,2021-02-09 06:51:00
586,"[마켓파워] 정몽진 KCC 회장, 실바톤어쿠스틱스 '차명' 소유한 까닭","고 삼성 <b>이건희</b> 전 회장이 대표적이다. 삼성은 이 전 회장의 지시에 따라 1995년 ‘엠페러(Emperor)’란 브랜드로 하이엔드 앰프(파워·프리앰프)를, 이듬해 전문가용 스피커를 국내에 출시한 바 있다. 다만 만에 하나... ",,2021-02-09 06:01:00
587,[화요경제 항산항심] 이재용의 상속세와 주식회사 삼성 /한성안,아버지 <b>이건희</b>가 피땀 흘려 모은 재산을 아들 이재용이 무상으로 획득하는 과정에 상속세를 매기는 것은 징벌이 아니고 경제적으로 정의로울 뿐 아니라 문화적으로 합리적이라는 말이다.경제정의와 합리주의라는... ,,2021-02-09 00:12:00
588,IT 1세대의 '5조 원' 기부…재벌과는 다른 길?,"고 <b>이건희</b> 삼성 회장이 2006년 8천억 원 사회헌납 약속을 했지만, 그건 삼성의 각종 불법 행위로 악화된 여론... [이창민/한양대 경제학과 교수] &quot;젊은 세대들한테는 김범수 이해진이 옛날의 <b>이건희</b> 정주영이거든요. 그... ",,2021-02-08 20:39:00
589,질병·기후·사회 문제해결 각별한 관심… &quot;기업가像 바꿨다&quot; 호평,"고인이 된 <b>이건희</b> 전 삼성전자 회장 등 재계 총수들도 사재를 털어 사회적 기부를 단행하기는 했지만, 규모면에서 김 의장이 역대 최대 규모로 평가되고 있다. ◇김범수의 통 큰 '결단'…&quot;단발성 아닌 오랜 고민의 결과... ",,2021-02-08 19:32:00
590,"<b>이건희</b> 회장도 인정한 삼성 출신 천재, 나경원 캠프에 들어갔다","진 전 장관은 서울대학교에서 전자공학과 학사 학위, 서울대학교와 매사추세츠 대학교에서 전자공학 석사 학위, 스탠퍼드 대학교 전자공학 박사학위를 취득했다.고 <b>이건희</b> 삼성전자 회장은 생전에 삼성전자 반도체... ",,2021-02-08 18:42:00
591,“재산 절반 이상 기부” 김범수가 그리는 구상은,"<b>이건희</b>(삼성)·정몽구(현대차) 등 일부 총수들은 비자금 사건 등으로 사회적 비난이 크거나 형량 감경을 위해 재산 기부 약속을 해왔고, 이마저도 제때 지키지 않아 사재 출연 약속을 위기 모면용으로 활용한 게 아니냐는... ",,2021-02-08 18:28:00
592,"경제 수준 못따라 가는 한국 기부 문화…&quot;김범수, 모범사례 될 것&quot;","이투데이=김소희 기자 | 고 <b>이건희</b> 회장, 고 구본무 회장 등 재계 총수들 고액 기부 이어져 (사진=pixabay)... 고(故) <b>이건희</b> 삼성그룹 회장은 2006년 숙명여대에 100억 원을, 2015년 청년희망펀드에 200억 원을 기부하는 등... ",,2021-02-08 17:20:00
593,이랜드 <b>이건희</b> “딱 ‘1골’로 눈물 흘릴 일 없도록 하겠다” [엠스플 현장],"-<b>이건희</b>, 이랜드 공격력 강화 책임질 2년 차 스트라이커 -“모두가 2020시즌 딱 1골이 부족해 울었다”... 스트라이커 <b>이건희</b>(22)의 얘기다. 2020년 11월 21일. 이랜드는 전남 드래곤즈와 시즌 최종전에서 1-1 무승부를... ",,2021-02-08 16:50:00
594,'5조 쏜다' 카카오 김범수...대한민국 최고 '기부 재벌'로,사회환원을 약속한 금액이 가장 컸던 고 <b>이건희</b> 삼성전자 회장이었다. 그는 2008년 삼성특검 직후 수사로 드러난 차명재산 중 당시 시가로 1조5천억원 상당을 사회환원하겠다고 약속했다. 2007년 12월말 기준 이 회장의... ,,2021-02-08 16:05:00
595,&quot;레트로 감성 자극하는 삼성&quot;…갤버즈 프로 이번엔 '애니콜' 케이스,모티브가 된 제품들은 텐밀리언셀러(1000만 판매) 폰인 지난 2002년 출시된 'SGH-T100'과 'SGH-E700'으로 각각 '<b>이건희</b>폰'과 '벤츠폰'으로 불리기도 했다. 제품은 출시와 동시에 레트로 감성을 불러일으키면서 주문이 폭주... ,,2021-02-08 15:43:00
596,"삼성 갤럭시버즈 프로, '애니콜 레트로 케이스' 등장… <b>이건희</b>폰 후속","먼저 선보인 케이스는 '<b>이건희</b>폰'이라고 불리는 애니콜 T100과 벤츠를 닮은 디자인으로 '벤츠폰'이라는 별명이 붙은 애니콜 E700 등 두 개 모델이다. 한편, 갤럭시버즈 프로는 액티브 노이즈 캔슬링(ANC·소음 억제)... ",,2021-02-08 14:31:00
597,&quot;中에 공격당하는 삼성&quot; 걱정하는 日 속내는?,일본 경제 일간지 니혼게이자이신문(닛케이)이 <b>이건희</b> 회장 별세와 이재용 부회장의 수감 이후 리더십 공백... 과거 <b>이건희</b> 회장이 &quot;일본을 배우라&quot;는 호령 아래 삼성 역시 거액을 써가며 일본 엔지니어를 흡수하는 등의... ,,2021-02-08 11:22:00
598,대구광역시 중구청 [인사발령],"이민성 △보건과 김수정 △위생과 김혜영, 채경환 △봉산문화회관 홍순학 □ 8급 △홍보소통실 변지윤 △일자리경제과 손현주 △환경자원과 김민지 △건축주택과 <b>이건희</b> △위생과 손수진, 임경인 2021년 2월 8일자",,2021-02-08 11:02:00
599,대한민국은 어쩌다가 “세계에서 가장 혁신적인 나라”가 되었을까?,"이병철, 정주영, 신격호, 구인회 같은 1세대는 물론이고, <b>이건희</b>와 정몽구로 상징되는 2세대 역시... 초반, <b>이건희</b>-이병철이 삼성그룹 전체의 명운을 걸고 도전한 반도체 투자가 상징하듯, 혁신지향적 기업가 정신이 매우... ",,2021-02-08 10:55:00
600,삼성 ‘갤버즈 프로’ 새로운 애니콜 케이스 나온다,"‘SGH-T100’과 ‘SGH-E700’은 각각 ‘<b>이건희</b>폰’, ‘벤츠폰’이라는 별명으로 불렸던 제품이다. 해당 케이스는 3만3000원 상당으로 삼성닷컴 구매 혜택으로만 제공된다. 갤럭시버즈 프로는 액티브 노이즈 캔슬링(ANC... ",,2021-02-08 10:10:00
601,서경배 아모레퍼시픽그룹 회장의 네트워크,홍 회장은 <b>이건희</b> 삼성전자 회장의 부인인 홍라희 전 리움미술장관의 동생이다. 삼성가와 이어지는 인연인... 삼성그룹 오너 3세인 이 부회장은<b>이건희</b> 전 삼성전자 회장의 뒤를 이어 삼성그룹 경영을 총괄하고 있다.... ,,2021-02-08 10:07:00
602,[여의도 클라쓰] 우량한 재무제표 '에스제이그룹'ㆍ배터리 3사 모두 고객사 '...,(我田引水)&quot; <b>이건희</b> 전문가 &quot;'개별주 + 금융주 시대' 오고 있다&quot; ▶▶▶ #1. 매크로 클라쓰 - &quot;'조울증' 증세 보이는 시장… 그래도 대세는 살아있다?&quot; 급등왕 전문가 &quot;각개전투 장세&quot; <b>이건희</b> 전문가 &quot;코스피는 주도주로!... ,,2021-02-08 09:09:00
603,[단독] MZ세대 홀린 '애니콜' 갤버즈 프로 커버 신상 나온다,"고(故) <b>이건희</b> 회장이 제품 개발에 관여한 것으로 알려져 '<b>이건희</b>폰'이라고 불리는 애니콜 T100, 벤츠를 닮은 디자인으로 '벤츠폰'이라는 별명이 붙은 애니콜 E700이다. 이 두 제품은 당시 애니콜을 그대로 재현하며 과거... ",,2021-02-08 08:13:00
604,"FT, &quot;삼성의 가장 큰 도전: '개혁해야 한다'&quot;",<b>이건희</b> 회장 별세 후 100억 달러의 상속세 문제도 거론했다. 배당으로 인한 현금만으로도 충분하지 않아 비주력부문 자산 매각 가능성을 예상했다. 이 과정에서 삼성그룹 분사 가능성을 제시했다. 출처=FT,,2021-02-08 07:10:00
605,(토마토칼럼)기괴하고 허랑한 '백신 괴담',경영철학에서도 ‘한명의 천재가 100만명을 먹여 살린다’는 <b>이건희</b>식 방식을 폐기한 지 이미 오래다. 개인보단 집단지성의 힘이 코로나 시대에 생존이 되고 있다. 가짜뉴스 시대에 협업지성은 더욱 절실할 수밖에 없다.... ,,2021-02-08 06:03:00
